gen_id,cls,idx,attrs,text,raw,dedup_kept,judge_label,judge_conf,outcome
anxiety_0205,anxiety,205,"{'persona': 'a recent graduate living back home', 'trigger': 'an anniversary of a hard event', 'register': 'short and blunt', 'length': 'long'}","ugh it's been a year since my brother died in that car accident and i still feel like i'm waiting for it to happen to me too. i know it sounds crazy but my mind wont let me live with it. i get these dreams where i'm driving down the highway and then something hits me and i wake up sweating and my heart is pounding. i get these anxious thoughts too that i'll be driving and some idiot will cut me off or a tree will fall on my car and i'll die. i know it's irrational but it's all i can think about.

i try to distract myself with work and school but my mind keeps going back to it. i feel like i'm stuck in some kind of loop where i'm always reliving that day over and over again. my chest tightens when i think about it and i feel like i'm going to have a panic attack at any moment. i just wish i could shake this feeling off but it's like it's stuck with me forever.

my parents keep telling me to move on but how can i? it's not that easy. i feel like i'm stuck in limbo where i'm living in the past but can't escape the future. i just wish i could find some peace and move on but for now i'm stuck in this cycle of anxiety and fear. i just wish it would go away but i know it won't.",,True,depression,0.9992539882659912,disagree
anxiety_0206,anxiety,206,"{'persona': 'a recent graduate living back home', 'trigger': 'no single clear trigger', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'medium'}","i dont know why i'm already stressing about christmas this year, but i just cant seem to shake off the feeling that something will go wrong. i keep thinking about all the things that could go wrong - i could lose my job, my parents could get sick, the house could break down... my mind is running a million miles an hour and i feel like i'm going to throw up. my chest is tight and my heart is racing like a jackrabbit. i try to take deep breaths but it doesn't help. i just feel so overwhelmed all the time lately. i wish i could just fast forward to january and be done with it all. is it weird that i'm more anxious now that christmas is just around the corner?",,True,anxiety,0.9969526529312134,agree
anxiety_0207,anxiety,207,"{'persona': 'a person living alone in a new city', 'trigger': 'pressure at work or school', 'register': 'long and rambling with run-on sentences', 'length': 'medium'}",okay so i just got to my new apartment and i'm literally freaking out about everything i need to unpack and organize and start my new job tomorrow and i'm alone here with no one to help me but i saw this video online that was like super helpful but what if i mess everything up what if i fail what if i'm stuck in this city and can't get a job or make friends or anything and i'm already so behind on everything i need to do today my heart is racing and my chest is tight and i can feel my breath getting shallow i keep thinking about all the things that could go wrong and it's like a million things at once and i don't know how to process it all i just want to crawl under a blanket and hide but i know that can't be my solution so i guess i'll just have to find a way to calm down and focus but ugh my mind is a jumble of worst-case scenarios and i just want it to be over already,,True,stress,0.9517654180526733,disagree
anxiety_0208,anxiety,208,"{'persona': 'a new parent', 'trigger': 'sleep problems', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'medium'}",okay i think i'm just being paranoid but i'm really worried about how the baby is going to sleep through the night when we bring her home maybe i've just read too many articles about sleep deprivation but it's hard for me to shake the feeling that we're not prepared enough to deal with the lack of sleep i mean idk what the past experiences of new parents have been like but it feels like it's been weeks since i've had a full night's rest and i'm starting to feel like i'm running on fumes maybe it's just the pressure of getting everything perfect for the baby's arrival but my chest feels tight and my heart is racing just thinking about it maybe i'm overreacting but i just want to make sure we're doing everything right,,True,stress,0.9050452709197998,disagree
anxiety_0209,anxiety,209,"{'persona': 'a high-school student', 'trigger': 'an upcoming deadline or exam', 'register': 'long and rambling with run-on sentences', 'length': 'medium'}",i'm literally shaking right now as i think about the exam tomorrow i've been studying for weeks but i still feel so unprepared i keep replaying the questions in my head and i just know i'm going to mess up big time what if i don't get the grades i need on the other subjects and all the colleges i want to get into reject me what if i'm not good enough i've always been someone who excels in school but this time i just feel so lost and anxious my chest feels tight and my heart is racing like i'm going to have a panic attack anytime soon i keep thinking about all the what-ifs and it's making me feel like i'm going to throw up i know i need to calm down but my brain just won't stop racing with all these worst-case scenarios i just wish i could fast forward through tomorrow morning and wake up to a perfect day where everything goes smoothly but i know that's not going to happen,,True,anxiety,0.9946507215499878,agree
anxiety_0210,anxiety,210,"{'persona': 'a recent graduate living back home', 'trigger': 'pressure at work or school', 'register': 'short and blunt', 'length': 'medium'}","i cant believe im doing this presentation tomorrow and im still stuck on my slides. what if i forget what to say? what if i stumble over my words? my heart is racing and my palms are sweating just thinking about it. every time i try to focus on my breathing, my mind starts racing again. cant i just be normal for once? i hate feeling like im constantly walking on eggshells, waiting for something to go wrong. why did i agree to do a solo project? my professor said it was a great way to learn, but right now its just making me wanna crawl under a rock and hide. im trying to push through the anxiety, but its hard when your mind is convinced that youve already failed. maybe i should just have a panic attack right now and get it over with, but then i'd have to explain it to my parents and that would be even worse. ugh, why cant i just be calm for once?",,True,anxiety,0.9864892363548279,agree
anxiety_0211,anxiety,211,"{'persona': 'a recently divorced person', 'trigger': 'social situations', 'register': 'short and blunt', 'length': 'medium'}","i'm already dreading the next family dinner. i can barely think about going back to those awkward conversations and forced smiles. what if everyone asks me when i'm getting back together? what if they assume i'm still in love with him? my chest feels tight just thinking about it and i can barely breathe. i try to push the thoughts away but they just swirl around in my head like a toxic storm. i'm going to have to put on a brave face and pretend like everything is fine, but the truth is, i'm still reeling from the breakup. i'm terrified of being seen as weak or vulnerable in front of my own family. ugh, why can't i just be over this already?",,True,depression,0.995013952255249,disagree
anxiety_0212,anxiety,212,"{'persona': 'someone recently unemployed', 'trigger': 'loneliness and isolation', 'register': 'short and blunt', 'length': 'long'}","i cant shake off the feeling that im going to get fired tomorrow, that some random company is just waiting for me to slip up so they can pounce. i keep telling myself its probably not going to happen, that i'm doing fine, but my mind has a way of playing these worst-case scenarios on repeat.

i wake up every morning with a knot in my stomach, my heart racing like id just run a marathon. i try to calm myself down, tell myself to focus on the present, but my brain is already visualizing the worst: me walking out of my apartment, jobless and defeated, my future staring back at me like a cold, hard truth.

i'm constantly scanning my phone, checking for messages, wondering if i've missed some kind of call or alert that would change everything. what if someone offers me a job tomorrow? will i have to turn it down? what if its too good to be true? ugh, why cant i just take one day at a time?!

i feel like im drowning in my own paranoia. every conversation feels like a minefield, every smile a potential trap. i'm so exhausted from trying to be optimistic, from pretending like everything is fine when its not. my chest tightens up at the thought of facing another day like this. i just wish i could fast forward to a better tomorrow, to a tomorrow where im not constantly looking over my shoulder, waiting for the other shoe to drop.

i know its irrational, that im not going to lose my job tomorrow. but for now, i just need to ride out the anxiety and try to trust that everything will be okay. its hard to do when my mind is screaming ""what if?"" over and over again",,True,stress,0.9315719604492188,disagree
anxiety_0213,anxiety,213,"{'persona': 'a new parent', 'trigger': 'moving to a new place', 'register': 'long and rambling with run-on sentences', 'length': 'medium'}","ok so we've been in the new place for a week now and its not bad i guess its just that i have no idea what we did wrong at our old place to drive out the tenant but at the same time we did kinda rush into this new one without even looking at the landlord reviews i mean who rushes into a new place without doing their homework right i'm just stressed out thinking about it and my heart is racing every time i see one of those signs that say ""available now"" because i know its just a matter of time before everything starts to go wrong the other day i was holding the baby and i had a panic attack and i was like what if we get a call in the middle of the night and have to leave everything behind what if the landlord shows up and we have to move out on the spot and i just can't shake this feeling of unease its like my mind is a never ending loop of worst case scenarios and i just wish i could turn it off",,True,stress,0.933816134929657,disagree
anxiety_0214,anxiety,214,"{'persona': 'a middle-aged caregiver', 'trigger': 'money problems', 'register': 'short and blunt', 'length': 'long'}","i'm sitting here at my kitchen table staring at a stack of unpaid bills and i'm already feeling like i'm drowning. the thought of being evicted, of not being able to provide for my kids, is eating away at me like a slow-burning fire. my mind is racing with worst-case scenarios - how will i feed them, how will i put food on the table? what if i lose the house? what if we end up on the streets?

my chest is tight, my breathing is shallow and i can feel my heart racing like it's going to burst out of my chest. i try to calm myself down but my thoughts won't stop. i keep thinking about all the things that could go wrong, all the what-ifs that are swirling around in my head. my hands are shaking as i hold onto the edges of the table, like it's the only thing holding me back from plummeting into this abyss.

i'm trying to be strong, but it's hard not to feel like i'm failing. like i'm not doing enough. the weight of it all is crushing me, suffocating me. i just want to scream, to let it all out and feel the fear and anxiety wash over me. but i know i have to keep it together. for the kids. for them. i owe it to them to do everything i can to keep us afloat. i just wish i knew how.

i'm the rock, the strong one, the one who's always got everything under control. but right now, i'm just a mess. a hot mess. and the thought of it is paralyzing me. i feel like i'm stuck in this never-ending nightmare and i don't know how to wake up. all i can do is sit here and try to hold on, to cling to the threads of hope and keep going. but it's hard. oh god, it's hard.",,True,stress,0.99772047996521,disagree
anxiety_0215,anxiety,215,"{'persona': 'a middle-aged caregiver', 'trigger': 'sleep problems', 'register': 'long and rambling with run-on sentences', 'length': 'short'}","i've been lying awake for what feels like an eternity, my heart racing like a jackrabbit on steroids, chest tight as a drumhead, and lungs burning like i've been smoking a pack a day for years. what's going on with my body, is this just stress or is something else going on? my mind is a jumble of worst-case scenarios and what-ifs, can't shake the feeling of impending doom, sleep eludes me and now i'm paying the price",,True,anxiety,0.898533821105957,agree
anxiety_0216,anxiety,216,"{'persona': 'a university student in exam season', 'trigger': 'sleep problems', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'short'}","idk if i'll ever get a good night's sleep again, exams are kicking my anxiety into overdrive. my heart's racing and chest feels tight every time i think about the future, maybe it's just exam pressure but idk, it feels like i'm already stressing about next semester. can't stop overthinking everything, it's like my brain's stuck in overdrive",,True,stress,0.9714248776435852,disagree
anxiety_0217,anxiety,217,"{'persona': 'someone recently unemployed', 'trigger': 'an anniversary of a hard event', 'register': 'short and blunt', 'length': 'short'}","i just saw a ""job of the month"" post on my old company's facebook and i swear my heart is racing now. it's only been 6 months since i lost my job and the uncertainty is suffocating. i try to breathe deeply but my chest is still tight. what if they call me back tomorrow? what if i'm not good enough anymore?",,True,anxiety,0.9922783374786377,agree
anxiety_0218,anxiety,218,"{'persona': 'a person living alone in a new city', 'trigger': 'social situations', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'long'}","okay i cant believe its been a week and i still dont know anyone here its like everyone has already formed cliques and i just kinda exist outside of them and every time i try to join in i end up saying something stupid or forgetting what to say and now everyone looks at me funny and i just want to crawl under a rock and die

i was at the coffee shop the other day and this girl started talking to me about her new boyfriend and i tried to be interested but my brain was like a jumbled mess of thoughts and i found myself zoning out and she just walked away looking all disappointed in me and now i'm wondering if i'll ever be able to get a job or make friends here or be anything more than a nobody in this city

i keep thinking about all the things that could go wrong and i just get this tight chest feeling and my heart starts racing and i have to take deep breaths and remind myself that im just being paranoid but its hard to shake off the feeling that im just waiting for something to go wrong

i try to tell myself that it takes time to build relationships and that im just being too hard on myself but deep down im scared that i'll never be able to fit in and that i'll just be stuck in this solitary existence forever

i see people walking down the street with their friends and i feel like i'm the only one who's really alone and it feels so isolating and i just wish i could be more confident and just be myself without feeling like everyone is judging me",,True,depression,0.9867249131202698,disagree
anxiety_0219,anxiety,219,"{'persona': 'a young professional', 'trigger': 'pressure at work or school', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'short'}","idk if i'm overreacting, but i'm having a super bad feeling about this upcoming project deadline. i've been working on it for weeks and i just can't shake off the thought that i'm not doing enough. my heart's racing and i'm getting these weird butterflies in my stomach. maybe it's just nerves, but what if i mess up and my boss kills me? idk what to do",,True,stress,0.9952396154403687,disagree
anxiety_0220,anxiety,220,"{'persona': 'a high-school student', 'trigger': 'social situations', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'short'}","i'm literally freaking out about this party tonight, i donk i'm gonna see my ex, and what if they flirt with someone new? maybe i'm just overreacting, but my heart is literally racing and my chest feels all tight and stuff, i idk how to even deal with this, am i just being paranoid?",,True,anxiety,0.9579213857650757,agree
anxiety_0221,anxiety,221,"{'persona': 'a middle-aged caregiver', 'trigger': 'money problems', 'register': 'short and blunt', 'length': 'long'}","i'm only 10 days into the new year and already i'm drowning in bills. my kid's school just sent us a letter reminding us that the upcoming rent is due 3 weeks from now. 3 weeks. my mind is racing already thinking about how i'm gonna make ends meet. i've been racking my brain for hours trying to come up with a plan, but everything i think of seems like a pipe dream.

i keep thinking about how i used to be able to pay all our bills on time, how i'd plan out our budget and stick to it. but that was before i lost my job, before we had to dip into our savings just to make ends meet. and now, with the cost of living going up and up, it feels like we're just treading water.

my chest is getting tighter by the minute, my heart is racing like crazy. i feel like i'm gonna suffocate under the weight of it all. i keep thinking about what would happen if i lost my job again, if i couldn't provide for my kid. the thought of it keeps me up at night, wakes me up in the middle of the day.

i just feel so helpless. i've been trying to cut back on expenses, but it's not enough. i've been selling stuff online, taking on extra work, anything to try and make a little extra cash. but it's never enough. i feel like i'm just delaying the inevitable, like we're just spinning our wheels waiting for something to break.

i'm starting to feel like i'm losing myself in all of this. i'm just a caregiver, a mom, not a financial manager. why did this have to be so hard? why can't it just be easy for once?",,True,stress,0.9682748317718506,disagree
anxiety_0222,anxiety,222,"{'persona': 'someone recently unemployed', 'trigger': 'an anniversary of a hard event', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'medium'}","i don't know if this is crazy, but idk if today is just the wrong day for me to start applying for jobs again. it's been a year since i lost my job, and i've been trying to avoid thinking about it, but i guess it's just too hard to ignore. i mean, the anniversary of my last day is today, and i feel like i'm right back where i started. my heart is racing, and my chest feels tight just thinking about it. maybe it's just my anxiety being silly, but i feel like i'm stuck in a rut and i don't know how to get out.

i've been trying to focus on the positive, but it's hard when everything reminds me of what went wrong. i've got a ton of job listings open on my computer, and every time i try to apply, i get a little anxious about the rejection. what if i don't get hired? what if i'm not good enough? ugh, my head is spinning just thinking about it. i guess i just need to take a deep breath and try to focus on what i can control, but it's hard when all i can think about is what could go wrong.",,True,stress,0.9415367841720581,disagree
anxiety_0223,anxiety,223,"{'persona': 'someone recently unemployed', 'trigger': 'money problems', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'short'}","i keep replaying that worst-case scenario in my head - no job lined up, empty bank account, and still no response to my last 20 job apps. my chest feels tight and my breath gets shallow whenever i think about it. what if i'm really stuck now? what if it takes me months to get back on my feet? my mind is a jumbled mess of what-ifs and maybes",,True,stress,0.9056157469749451,disagree
anxiety_0224,anxiety,224,"{'persona': 'a person living alone in a new city', 'trigger': 'family conflict', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'short'}","idk why but i keep thinking about my fam getting into a huge fight over the phone rn and me being stuck on the other end, trying to talk them down or maybe just listen to them vent but what if it escalates? my chest feels tight and my heart's racing just thinking about it, maybe i'm just being paranoid but what if worst case scenario happens and i'm left dealing with the fallout on my own",,True,anxiety,0.9814141988754272,agree
anxiety_0225,anxiety,225,"{'persona': 'a high-school student', 'trigger': 'sleep problems', 'register': 'long and rambling with run-on sentences', 'length': 'short'}",i'm literally lying here in bed and i can feel my heart pounding in my chest like it's gonna burst out of my chest it's already beating so fast i'm sweating and my palms are all clammy and my head is spinning i've been lying here for like an hour trying to sleep but my mind is racing with all these terrible worst case scenarios of me failing exams or something going wrong with my car or even worse with my family and i just can't calm down,,True,anxiety,0.9482706785202026,agree
anxiety_0226,anxiety,226,"{'persona': 'a young professional', 'trigger': 'sleep problems', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'long'}",i dont know how im supposed to get through tomorrow already feeling so unprepared i know it sounds dramatic but idk how im supposed to tackle another day when im still trying to get my head around everything that happened last week i keep replaying all the what ifs in my head and it just leads to more what ifs and i feel like im stuck in this cycle of worrying and my mind is a complete blank,,True,anxiety,0.9305073618888855,agree
anxiety_0227,anxiety,227,"{'persona': 'a night-shift worker', 'trigger': 'sleep problems', 'register': 'long and rambling with run-on sentences', 'length': 'medium'}","i'm lying here in the dark, 3am, trying to calm my brain which is running like a runaway train i've been having these nightmares about forgetting to take my meds at the hospital and the patients are gonna sue me and i'm gonna lose my license but what if i do forget and what if i didn't realize it till it's too late and what if the hospital finds out i messed up and my reputation is ruined my heart is racing and my chest feels tight like i've been holding my breath for hours i try to tell myself its just a bad dream but the thoughts just keep looping in my head and i feel like i'm stuck in this never-ending cycle of what ifs and maybes and i just wish i could turn back the clock and do it all over again but it's too late now and all i can do is lie here and try to make sense of this mess my mind is a jumble of worst-case scenarios and i don't know how to untangle them all",,True,anxiety,0.9963567852973938,agree
anxiety_0228,anxiety,228,"{'persona': 'a night-shift worker', 'trigger': 'an anniversary of a hard event', 'register': 'short and blunt', 'length': 'long'}","tonight's anniversary is kicking my butt i've been a nurse for 5 years now and i thought i'd be over the fact that my colleague's husband left her for someone else back in med school but it's been 10 years and every year it feels like a punch to the gut remembering the way she smiled at me that night, the way her eyes sparkled when she laughed about our stupid jokes 

i've seen it before, that feeling of emptiness and hopelessness that creeps in after a breakup, but it's different when it's someone you care about, someone you're supposed to be a support system for. what if she ends up regretting her decision? what if he turns out to be a jerk? what if she's still waiting for him to come crawling back? 

my mind is racing, my heart is pounding in my chest, and i'm having trouble breathing it's like my lungs are constricted or something. i've been trying to distract myself by focusing on my patients, but their faces blur together after a while and i find myself wondering if they're going through something similar, if they're struggling with their own secrets and regrets 

i hate feeling like this. i hate being the safe one, the rock, the confidant. what if i'm not enough? what if i'm the reason she stayed with him all these years? the clock on my wall is ticking away, each second feeling like an eternity as i try to calm myself down, to remind myself that i'm not alone in this. but the thought keeps creeping back in, that i'm the only one who knows the truth, that i'm the only one who feels this way.",,True,depression,0.9200800061225891,disagree
anxiety_0229,anxiety,229,"{'persona': 'a middle-aged caregiver', 'trigger': 'pressure at work or school', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'short'}","idk what's gonna happen when my boss asks me about the new patient's meds at the meeting tomorrow i've been practicing, but what if i freeze up? my heart's racing and my chest feels tight already, and it's not even here i'm just sitting in my car, trying to calm down, but what if i don't know enough? maybe i should just admit i don't know...",,True,anxiety,0.948652446269989,agree
anxiety_0230,anxiety,230,"{'persona': 'a high-school student', 'trigger': 'a health scare', 'register': 'long and rambling with run-on sentences', 'length': 'medium'}","i just got back from the doctor and i'm still trying to process everything they said... supposedly i have to get tested for some rare disease that my mom's been talking about for years, like, my whole life or something i mean, i know she's been worried about it, but i never thought it was that serious... now i'm all anxious about it, wondering if this is it, if this is the moment my whole life changes and i'll have to deal with some awful diagnosis... my heart is still racing from the doctor's office and i can feel my chest tightening up, like, literally my heart is pounding in my chest and i'm having trouble breathing, i keep thinking about all the what-ifs, what if it's true, what if i have to go through chemo or something... my mind is going a million miles an hour, trying to prepare for the worst-case scenario, but it's all so overwhelming and i just feel so lost... i keep asking myself why this has to happen to me, why now, why at all, but the more i think about it, the more i realize that i have no idea, and that's the scariest part of all",,True,anxiety,0.9985073208808899,agree
anxiety_0231,anxiety,231,"{'persona': 'a night-shift worker', 'trigger': 'no single clear trigger', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'long'}","idk how much more of this i can take, maybe i'm just not cut out for this shift or whatever. i'm already feeling kinda drained, like my body's exhausted from the early morning wake-up. and the night's still young, maybe a few more hours will pass before it hits me, but i already feel it in my chest, like a knot that's slowly expanding.

i try to shake it off, tell myself it's just nerves, but idk, it feels like more than that. my mind starts racing, thinking about all the things that could go wrong, all the things i still have to do before my shift ends. maybe i'll spill coffee on my shirt, or forget to flip the lights, or... ugh, my heart starts pounding in my chest and my breathing gets shallow, like i'm already hyperventilating.

i know it's irrational, i really do. i've been doing this job for years, nothing's ever happened to me. but idk, it's like my brain's just wired to expect the worst. and the worst is always something, right? so i'm stuck in this cycle, worrying about what might happen, but also thinking about all the things that could go wrong, and it's just... exhausting.

i try to distract myself with shows or podcasts, but even that doesn't work. my mind's still racing, and i can feel my anxiety spiking. i hate this feeling, it's like i'm stuck in this perpetual state of dread. and it's not just the shift itself, it's everything. the commute, the traffic, the long hours... ugh, i just wish i could turn it off, you know? but idk, maybe that's just not how this works",,True,anxiety,0.9706789255142212,agree
anxiety_0232,anxiety,232,"{'persona': 'a person living alone in a new city', 'trigger': 'social situations', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'long'}",okay so like i've been trying to adult in this new city for a few months now and i thought i was getting the hang of it... but i had the craziest conversation with a coworker yesterday and i'm still reeling from it maybe it's just my imagination but i swear she was being super passive aggressive about my work and i don't know how to react idk if i'm just being too sensitive but my heart is still racing and my chest feels tight like every time i think about it i have trouble breathing and i keep wondering if i'm just not good enough or if i'll ever be able to make connections with people here,,True,anxiety,0.9809491634368896,agree
anxiety_0234,anxiety,234,"{'persona': 'a recently divorced person', 'trigger': 'family conflict', 'register': 'short and blunt', 'length': 'medium'}","i'm getting a headache just thinking about the meeting tomorrow with my ex's family. i'm already walking on eggshells, trying to make small talk without saying anything that might spark another fight. my heart's been racing all day, and i can feel the sweat trickling down my back. i keep replaying every argument we had in my head, wondering if i did something wrong, if i should've said something differently. what if they ask about the kids? what if they say something that makes me look like the bad guy? i can already feel my chest tightening, my breath catching in my throat. what's the point of even trying, anyway? i'm just gonna end up making everything worse",,True,anxiety,0.9846204519271851,agree
anxiety_0235,anxiety,235,"{'persona': 'a young professional', 'trigger': 'loneliness and isolation', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'medium'}","i cant shake this feeling that im going to lose my job soon. i feel so alone and isolated, just staring at my computer screen day in and day out. every email i get, every report i have to review, just makes me feel like im one step closer to getting fired. my heart starts racing every time i think about having to explain my project to the boss, or worse, having to hear the words ""we're letting you go"".

i try to focus on my work, but my mind keeps wandering to all the worst-case scenarios. what if i have to move back in with my parents? what if i never find a new job? i know it sounds silly, but every time i breathe in, i feel like i might suffocate. my chest feels tight and my lungs feel like they're burning. i just wish i had someone to talk to, someone who understands how i'm feeling. but even that thought feels like a burden, like i'm just putting more weight on my shoulders.",,True,stress,0.9941288232803345,disagree
anxiety_0236,anxiety,236,"{'persona': 'someone recently unemployed', 'trigger': 'pressure at work or school', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'long'}",i cant stop thinking about the interview tomorrow i've been preparing for weeks but what if i mess up what if i say something stupid or dont know the answers what if they offer me the job and i turn it down because i got a better offer somewhere else or whats worse what if i get the job but it sucks and i end up hating it can my boss literally breathe down my neck all the time or will it be relaxed if i get it what about benefits what about the company culture is it all just a bunch of bs because i saw a really bad review online what if i'm just not cut out for this job but my parents are counting on me to make something of myself what if i let them down what if i'm stuck in this rut forever and this is just a stepping stone to nowhere what if the company goes bankrupt within the first year and i'm left with nothing what if i have to commute like an hour and a half just to get to work every day what if i'm stuck in traffic for an hour on the way home and can never leave the house again what if i'm not making enough money to afford basic necessities let alone anything else what if i have to move back in with my parents and live off their support what if i'm not capable of handling the pressure and the stress and the long hours what if i just melt under the weight of it all and lose myself completely what if i'm not me anymore what if i'm just a shell of my former self,,True,stress,0.9964432120323181,disagree
anxiety_0237,anxiety,237,"{'persona': 'a high-school student', 'trigger': 'no single clear trigger', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'long'}","i'm sitting here trying to study for my math test but my mind is a million miles away thinking about the meeting with my parents this weekend i've been putting it off but it's been lingering in the back of my head for weeks now they're always so critical about something and i'm just waiting for them to find something wrong with me to tear me down again i can already imagine the worst case scenario they'll be like ""we're worried about your future"" or ""we're concerned about your grades"" and then they'll start questioning everything i do every decision i make will be under scrutiny and i'll never be good enough i can feel my heart racing just thinking about it and my chest is all tight i try to focus on my math but the numbers just blur together as my mind wanders back to all the things that could go wrong what if i fail the test what if i don't get into college what if i get stuck in a dead end job the thoughts just keep looping in my head and i can feel my anxiety spiking my breathing gets shallow and i can feel my heart pounding in my chest i'm trying to calm myself down but nothing seems to work i just wish it wasn't like this i wish i could just relax and be okay but it feels like this fear is always lurking just beneath the surface waiting to pounce",,True,anxiety,0.9959688186645508,agree
anxiety_0238,anxiety,238,"{'persona': 'a night-shift worker', 'trigger': 'an upcoming deadline or exam', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'medium'}",i've been getting these weird tightness in my chest since i found out about the upcoming audit at work and the deadline is just around the corner idk if i can really meet it but i'm already feeling super anxious about it maybe if i just break it down into smaller tasks i'll be able to handle it but what if i mess up and get fired idk if i can even sleep at night thinking about it maybe i should just try to focus on the task at hand but my mind keeps wandering to all the 'what ifs' and worst-case scenarios heart's racing just thinking about it and i can feel my breath getting shorter idk if i can pull this off,,True,stress,0.9707826375961304,disagree
anxiety_0239,anxiety,239,"{'persona': 'a recently divorced person', 'trigger': 'money problems', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'long'}","i just got a call from my ex and i'm already on edge i don't know what to expect but the thought of seeing him again is suffocating my chest feels tight and i can barely breathe i try to calm myself down but my mind is racing with worst case scenarios what if he's doing great and i'm just stuck in the past what if he's moved on and i'm just a bitter reminder of what we had what if this is just another step in the right direction for him and not for me

i try to remind myself that i deserve better but the what ifs keep creeping in my heart is racing like a jackrabbit and i can feel my palms sweating i just want to crawl under a rock and hide but at the same time i need to hear him out i need to know what's going on in his life and why he's calling me now

i keep thinking about all the things that could go wrong i think about how i'll have to pretend like everything is fine when really i'm dying inside i think about how i'll have to make small talk and pretend like we're still friends when really i'm just waiting for him to say something that will set me off i think about how i'll have to leave and pretend like it was all just a coincidence when really i'm just grateful to be free of him

i just want this over with i just want to know the truth i just want to be able to move on but my brain is a million miles an hour and my body is screaming at me to slow down i just wish he would just make up his mind already",,True,anxiety,0.9524127840995789,agree
anxiety_0240,anxiety,240,"{'persona': 'a high-school student', 'trigger': 'loneliness and isolation', 'register': 'long and rambling with run-on sentences', 'length': 'short'}","i feel like i'm stuck in slow motion, watching everyone else move around me with ease. i'm sitting here in this empty hallway, alone with my thoughts, and my heart is literally racing like it's trying to get out of my chest. what if no one wants to sit with me at lunch today? what if they think i'm weird or boring? i can already imagine the conversation, the awkward silence, the feeling of being completely invisible... my breath is shallow and my palms are sweating just thinking about it",,True,anxiety,0.9887797832489014,agree
anxiety_0241,anxiety,241,"{'persona': 'a university student in exam season', 'trigger': 'a relationship breakup', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'short'}","i just got the email that the professor changed the exam date and now i'm supposed to study for the new one in just 3 days, and to make matters worse, i just got into a huge fight with my ex and i don't know how to get my head together again, my heart is racing and my chest feels like it's going to burst",,True,stress,0.9857840538024902,disagree
anxiety_0242,anxiety,242,"{'persona': 'a high-school student', 'trigger': 'an anniversary of a hard event', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'medium'}","tomorrow's the 5 year anniversary of the accident and my mind is already racing with worst case scenarios. what if it was my fault? what if i could have done something to prevent it? the not knowing is suffocating me. my chest feels tight and i can feel my heart racing like a drum machine in my ears. i try to focus on my schoolwork but my mind keeps drifting back to the day of the accident. i keep reliving it in my head, analyzing every split second, every decision, every action. what if i'd taken a different route? what if i'd just left a minute earlier? the thoughts are endless and terrifying. i just want to escape them but they're stuck in my head, swirling like a nightmare that won't wake up",,True,anxiety,0.9537441730499268,agree
