gen_id,cls,idx,attrs,text,raw,dedup_kept,judge_label,judge_conf,outcome
bipolar_0262,bipolar,262,"{'persona': 'a night-shift worker', 'trigger': 'sleep problems', 'register': 'short and blunt', 'length': 'short'}","Ugh, just wired. Like, seriously buzzing. Been up for 36 hours, sorting packages. It’s…loud in my head. Everything feels important, like I *have* to do everything right now. Then the crash is gonna be brutal, I just know it.",,True,anxiety,0.943902313709259,disagree
bipolar_0263,bipolar,263,"{'persona': 'a young professional', 'trigger': 'no single clear trigger', 'register': 'long and rambling with run-on sentences', 'length': 'short'}","Okay so like, I was just finishing this huge presentation and I felt…amazing, seriously buzzing with ideas and thinking I could totally change the world, you know? Then, five minutes later, I’m just staring at the wall, feeling completely useless and like everything is pointless and heavy and I just want to curl up and disappear, it’s so weird.",,True,bipolar,0.9971686005592346,agree
depression_0000,depression,0,"{'persona': 'a university student in exam season', 'trigger': 'a relationship breakup', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'short'}","just… everything feels heavy. exams are brutal and then leo just left. like, completely out of nowhere. i don’t even know why. i just want to disappear into my textbooks honestly. it’s all so pointless, isn't it? just…ugh.",,True,stress,0.9871912002563477,disagree
depression_0001,depression,1,"{'persona': 'a person living alone in a new city', 'trigger': 'loneliness and isolation', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'long'}","Okay, so like, this is weird to even write down, but… I just feel… nothing. Seriously. I moved here six months ago, promised myself it would be this amazing fresh start, you know? A chance to reinvent myself and everything. But it’s just… gray. Everything’s gray. I have a tiny apartment, just a studio, and it feels huge and empty. Like, really huge and empty. I’ve tried to, like, meet people, right? I went to that pottery class everyone kept recommending – it was fine, I made a lopsided bowl, but nobody talked to me. And then I went to that open mic night at the coffee shop, and I just stood in the corner the whole time, nursing a lukewarm tea. I don't even know why I went. I just… wanted to be *around* people, I guess? It feels stupid to admit, but it does.

I keep thinking about my family, and how they probably think I’m doing great. They send me these really enthusiastic emails about how proud they are of me for being “independent” and “adventurous.” Which is… nice, I guess. But it’s also kind of suffocating. Like, they have no idea. They don't understand that I just feel… lost. Completely lost. I don't even know what I’m doing here. Maybe I should just pack it all up and go home. But then what? It’s just… a lot. I don’t even know where to start. I just wish someone would, like, notice. Or maybe I'm just being dramatic. Idk. I’m probably just being dramatic. It’s probably nothing. Maybe I’ll just… watch Netflix tonight. Again.",,True,depression,0.9710279107093811,agree
depression_0002,depression,2,"{'persona': 'a university student in exam season', 'trigger': 'an upcoming deadline or exam', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'short'}","Ugh, seriously struggling. Exam's next week and idk if I can even finish the essay. Everything feels so heavy, like wading through mud. Maybe I should just drop out? It’s probably pointless anyway, I’m just not smart enough. I feel so useless.",,True,stress,0.9897778630256653,disagree
depression_0003,depression,3,"{'persona': 'a middle-aged caregiver', 'trigger': 'pressure at work or school', 'register': 'long and rambling with run-on sentences', 'length': 'short'}","I just… I don’t even know why I’m trying anymore, honestly. This project is just a huge mess and everyone is breathing down my neck about deadlines and I feel like I’m drowning and it’s all just too much, too much, too much. I just want to curl up and disappear, I guess… it’s just… heavy.",,True,stress,0.9909552931785583,disagree
depression_0004,depression,4,"{'persona': 'a night-shift worker', 'trigger': 'social situations', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'long'}","it's just... ugh. i don’t even know why i’m typing this but i need to say something i guess. everyone else seems to just *do* things. like, go out, laugh, talk about stupid stuff like weekend plans or what they had for lunch. and i just... watch. from the corner of the room. i tried to go to that work thing last week, the team building thing, and it was awful. everyone was so loud and energetic and i felt like i was suffocating. like i was wearing a lead blanket. i just stood there mostly, nodding when people spoke to me, but really not hearing anything. i even offered to get coffee for someone, and they just thanked me and moved on. like i was invisible.

i used to be okay with being quiet. i liked observing. but now it’s just…heavy. it feels like everyone's talking about a world i'm not part of anymore. and i feel this constant pull, this need to *connect*, but i don’t even know how. i don’t want to say the wrong thing, or make things awkward, or just generally be a drain on people. i just want to melt into the wallpaper, you know? it's stupid, i know. it’s probably just the shift. i haven’t slept properly in weeks and i just feel…grey. everything feels grey. like a really bad watercolor painting. i keep telling myself it’ll get better, that i’ll be able to join in, but then i just…don’t. i just don’t. i just wish i could be normal. just once.",,True,depression,0.9233851432800293,agree
depression_0005,depression,5,"{'persona': 'a new parent', 'trigger': 'no single clear trigger', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'long'}","Okay so like, I don’t even know where to start. It's just...everything feels heavy. I mean, Leo is amazing, he’s beautiful and he smiles at me and I love him so much, truly I do. But then I look at him and I just… feel this wave of, idk, guilt? Or maybe sadness? Or just…nothingness, really. It’s not like I’m a bad parent, I think. I feed him, I change him, I try to get him to sleep, I sing to him, I read him stupid picture books. But it just feels…pointless sometimes. Like I’m going through the motions.

And my husband, Ben, he’s trying, he really is. But he doesn’t *get* it, I don’t think. He’s all “You’re exhausted! You need to rest!” And I know he’s right, I *am* exhausted. I haven't slept properly in weeks. But it’s not just tiredness, you know? It's...deeper. Like there's a part of me that's just...shut down. Maybe it's the postpartum hormones, maybe it’s just being a new mom, maybe it’s something else entirely. I just… I just feel so incredibly alone. Like I’m watching my life happen through a really thick fog. I keep thinking about how different things were before Leo. I don’t even remember what it was like to feel genuinely happy. Maybe it’s just a phase, right? Maybe it’ll pass. But what if it doesn’t? I just wish I knew what to do. I wish I could just feel *something* other than this dull ache.  I should probably call my mom, but I don’t want to bother her with this stuff. She’d worry.",,True,depression,0.9828527569770813,agree
depression_0006,depression,6,"{'persona': 'a high-school student', 'trigger': 'a health scare', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'short'}","Ugh, I went to the doctor today and idk, it’s just… weird. They said something about my heart rate being high, but maybe it’s nothing. Everything just feels so heavy lately, you know? Like, everything’s gray. I just… I don’t even want to do anything.",,True,depression,0.8757812976837158,agree
depression_0007,depression,7,"{'persona': 'a recent graduate living back home', 'trigger': 'a health scare', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'medium'}","it's just...ugh. mom made chicken soup again. she keeps saying it'll make me feel better after the doctor. he just kept looking at my scans and saying 'we need to monitor this' like it's some big deal. it is a big deal though isn't it? i just feel so…heavy. everyone keeps telling me to relax, to not stress, but how can i not stress? it's my heart, basically. and i’m stuck here, back in my old room, folding laundry and feeling like i’m failing at everything. i was supposed to be starting my job, moving out, doing *something*. now i’m just...existing. i don't even want to talk to anyone. it’s just…a lot. honestly, i just want to disappear for a little bit.",,True,depression,0.934027373790741,agree
depression_0008,depression,8,"{'persona': 'a young professional', 'trigger': 'moving to a new place', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'medium'}","Okay, so this is… weird. I just moved to this tiny apartment downtown and it’s supposed to be exciting, right? Like, a fresh start and everything. But honestly, I just feel… blah. Everyone keeps saying “you deserve this” and “new city, new you” but I don’t even *want* anything. I mean, I went out last night with some coworkers and it was fine, but I just felt like I was watching everyone else have fun. Maybe it’s the move? Or just… me? I dunno. It’s just a lot of grey lately. I keep looking at my reflection and I just don’t recognize myself, like I’m fading into something. I’m trying to be positive, I really am, but it feels exhausting. I just want to curl up and sleep, and honestly, sometimes I think that's all I *can* do.  Idk, I'm probably overthinking it, right?",,True,depression,0.9699935913085938,agree
depression_0009,depression,9,"{'persona': 'a university student in exam season', 'trigger': 'pressure at work or school', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'medium'}","Ugh, I just… I don’t even know what to do anymore. Exams are killing me, seriously. Like, I’m trying so hard, I really am, but it just feels… pointless. Every time I open a textbook, it’s just more information swimming around in my head and I can’t grasp any of it. Everyone else seems to be getting it, you know? Like they’re actually *understanding* the material. I just feel so behind. I keep telling myself to just keep going, to push through, but honestly, maybe I should just drop out. I don’t even know what I want to do with my life anyway. It’s all just… gray. I guess I should probably study, but… idk. It’s just so exhausting. Maybe I’ll just lie down for a bit.",,True,stress,0.9926458597183228,disagree
depression_0010,depression,10,"{'persona': 'a middle-aged caregiver', 'trigger': 'social situations', 'register': 'short and blunt', 'length': 'short'}","Honestly, I just...don’t want to go out tonight. Everyone’s laughing and having a good time and it just feels like I’m watching a movie about someone else’s life. It’s exhausting, you know? Just...tired.",,True,normal,0.8760003447532654,disagree
depression_0011,depression,11,"{'persona': 'a high-school student', 'trigger': 'no single clear trigger', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'short'}","just...everything feels heavy lately. like i’m wading through mud. i don’t even want to talk to anyone. just scrolling, staring at the wall. nothing feels good, nothing feels right. i just wish it would all just...stop.",,True,depression,0.9834380745887756,agree
depression_0012,depression,12,"{'persona': 'a university student in exam season', 'trigger': 'sleep problems', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'short'}","Ugh, exams are killing me. I can’t sleep at all, just staring at the ceiling. Everything feels so…gray. idk if it’s the pressure or just that I’m generally exhausted. Maybe I should try to do something, but like, what even? Just…existing is hard right now.",,True,stress,0.9936345815658569,disagree
depression_0013,depression,13,"{'persona': 'a university student in exam season', 'trigger': 'pressure at work or school', 'register': 'long and rambling with run-on sentences', 'length': 'medium'}","Okay, seriously, I don’t even know what’s happening anymore. Exams are, like, breathing down my neck and this part-time job at the bookstore? It’s just… constant. I keep messing up orders, forgetting things, and Mrs. Henderson just glares at me the whole time. I feel like I'm failing at everything, you know? Like I’m just not smart enough, or hardworking enough, or anything. I tried to study last night but I just stared at the textbook for an hour and then felt this huge wave of just… blah. Everything feels gray. I keep thinking about just skipping class, or calling in sick, but then I’d just fall behind even more and it would be this endless spiral. I just want to disappear sometimes, honestly. It’s not that I want to *do* anything, it’s just… not feeling anything good is exhausting.",,True,stress,0.9949498772621155,disagree
depression_0014,depression,14,"{'persona': 'a university student in exam season', 'trigger': 'a health scare', 'register': 'short and blunt', 'length': 'medium'}","Ugh, just… everything feels so heavy. Like I’m wading through mud. My grandma went to the hospital yesterday. Nothing serious, they said, just a dizzy spell and some weird heart palpitations. But it just… it made me panic, you know? Like, what if it’s something really bad? I keep checking her phone, hoping for a message, but nothing. I’m supposed to have my midterm next week and I can’t even focus. Just staring at the textbook feels impossible. I keep getting these little waves of just… wanting to disappear, I guess? It’s stupid, right? Just stressed about exams and a grandma’s health. But it’s like, everything is just… too much.",,True,stress,0.9798642992973328,disagree
depression_0015,depression,15,"{'persona': 'a young professional', 'trigger': 'an anniversary of a hard event', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'short'}","Ugh, it’s the anniversary of… you know. I just feel…blah. Like everything’s a little dimmer. Idk, maybe it's just the rain. Or maybe it’s just… me. I’m trying to distract myself, but it’s hard.",,True,depression,0.9180949926376343,agree
depression_0016,depression,16,"{'persona': 'a young professional', 'trigger': 'money problems', 'register': 'short and blunt', 'length': 'long'}","Ugh. Just… ugh. Another month, another mountain of bills. It’s stupid, right? I have a perfectly fine job, like, decent salary. But it feels like everything just… leaks out of me. Rent’s due, utilities, student loans – it’s just a constant drip, drip, drip and I’m just standing here with a bucket. I tried to budget, seriously I did. Made a spreadsheet, color-coded everything. It lasted, like, three days. I just stare at it and feel this… heavy feeling. Like I'm failing at something so basic. 

My parents offered to help, which is nice, I guess, but it’s also embarrassing. Like I’m admitting defeat. They don't understand, they always said ""work hard, you’ll get there."" Well, I *am* working hard, and I’m still drowning. It's not even exciting money, it’s just… survival money. And honestly, it's making me not want to do anything. Just… staying in bed feels easier, you know? Like a warm blanket over everything.  I tried to go for a walk today, but I just felt… pointless. Like I was walking around with nothing to show for it.  I don't even really enjoy things anymore.  I used to love going to concerts, painting, even just hanging out with friends, but now it all feels like a chore. Just another thing I *should* be doing, instead of just… being. I just want to disappear, not like, actually disappear, but just... fade away. It's just... exhausting.",,True,depression,0.9219251871109009,agree
depression_0017,depression,17,"{'persona': 'a university student in exam season', 'trigger': 'loneliness and isolation', 'register': 'short and blunt', 'length': 'long'}","Okay seriously, I don't even know why I'm typing this. Everyone else seems to be, like, *doing* things. Studying, going out with groups, even just pretending to be busy. And me? I’m just… here. In my room. Staring at my laptop. The library is a nightmare, everyone’s whispering and highlighting and it just makes me feel even more useless. Like I'm just a ghost.

It’s exam season, obviously, which is already awful, but it’s not even the studying. It’s the *loneliness*. I haven’t spoken to anyone properly in days. My roommate’s gone home, and I just… don't want to bother her. What's the point? I’m just going to say something stupid or complain about failing, and she’ll probably just tell me to toughen up. Which, fine, whatever. But it still stings.

I keep thinking about how everyone else has their study groups, their friends they can lean on. I tried to message Liam about joining his group, but I just wrote ""lol"" and then deleted it. Felt stupid. Like I was trying too hard. It’s just… easier to be alone. It's not that I *like* being alone, it's just… it's the only thing that feels… neutral. Like nothing is expecting me. Like nothing matters. I just feel so… distant. Like I'm watching myself from a really weird, blurry window. I just want someone to acknowledge that I’m here, you know? That I exist. But it’s exhausting trying to make that happen. Maybe I should just skip the rest of the lectures. Just… disappear for a bit.",,True,depression,0.9419713020324707,agree
depression_0018,depression,18,"{'persona': 'a recent graduate living back home', 'trigger': 'social situations', 'register': 'short and blunt', 'length': 'long'}","Ugh, just spent an hour at my parents' tonight. It was…a lot. Seriously, I hate being around everyone. Like, I *know* they’re just trying to be nice, and they love me, but it's like a constant reminder of how far I am from, like, actually *living*. Mom kept asking about job prospects, Dad was rambling about how I should be ""settling down"" or something. It’s not that I don’t want a job, it’s that the thought of going into an office, dealing with people, just...it's exhausting. I told them I was tired, which is always my go-to, and they just nodded and said ""you need to get out more."" Get out *more*? Like, what, join a pottery class? Seriously? 

I just feel so…invisible, I guess. Like they don’t even see that I’m struggling. They see this awkward, quiet kid who still lives at home and they just assume I’m fine. It’s not. It’s just…everything feels gray. I don't even really feel like eating, and I just want to curl up in my room and listen to music. It’s stupid, I know, but every time I’m around people, I just feel this heavy weight in my chest. Like I’m suffocating. I just want to disappear, honestly. Not like, permanently, but just... away. Away from all of this. It's just...hard. Really hard.",,True,depression,0.9684430956840515,agree
depression_0019,depression,19,"{'persona': 'a new parent', 'trigger': 'pressure at work or school', 'register': 'short and blunt', 'length': 'long'}","Okay seriously, I don't even know how to say this but I’m just…empty. Like a deflated balloon. It’s not even the work thing, though that’s a *huge* part of it. Professor Thorne just keeps breathing down my neck about the dissertation, saying it's “behind schedule” and “lacking focus.” He doesn’t understand I have a baby now. A screaming, pooping, needing-food-every-two-hours baby. How am I supposed to write about post-structuralist theory when little Wren is throwing up on the rug? It’s just…constant.

And then my mom keeps calling, asking about the nursery, about when I'm going to ""start living again."" Like I wasn't living before! I was just…existing. Now I'm existing *and* drowning in a tidal wave of sleep deprivation and guilt. I keep snapping at Liam, and he just looks…defeated. He tries to help, he really does, but he doesn’t get it. He thinks I’m just stressed. He doesn't see this gray sludge coating everything. 

I just feel like I’m failing at *everything*. At being a student, at being a mom, at being a partner. I keep thinking about just…not going in tomorrow. Just staying home, letting Thorne deal with it. But then Wren needs me, Liam needs me, and I’d just be adding another layer of misery to the pile. It's not even a big thing, just a small thing, but it’s always there. Like a dull ache that just won't go away. I just want to curl up and disappear. Seriously, anyone else feel like this? Just…completely drained?",,True,depression,0.9764941930770874,agree
depression_0020,depression,20,"{'persona': 'a middle-aged caregiver', 'trigger': 'social situations', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'long'}","ugh i just… i don’t even know anymore. this dinner party was a disaster. honestly a complete and utter disaster. my daughter, elara, she’s been so quiet lately, just staring at her plate. she barely touched her food. and then her aunt started talking about her new job in london and how exciting it is and elara just… shrunk. i tried to steer the conversation, you know, asked her about her art, her music, anything, but it was like she wasn’t even there. like i wasn’t there.

i felt this awful pressure, like i was supposed to be smiling, making everyone comfortable, being the perfect host. but i just felt…heavy. like i was dragging a brick around. everyone was laughing and talking and i just wanted to disappear. i offered more wine, brought out the cheese board, kept refilling glasses, but it didn’t matter. it didn’t make anything better.

and then mark, her dad, he just looked at me, a really tired look, and said “you’re doing great, honey.” but it wasn’t a compliment, it felt like a judgment. like he expected me to be okay, to just *handle* everything. but i’m not okay. i’m exhausted. i’m just…tired of pretending. tired of putting on a brave face for everyone. elara needs me, mark needs me, and i feel like i’m failing at all of it. i just want to curl up and disappear into the couch. it’s getting harder and harder to even get out of bed some days, you know?  i just… i don’t know how much longer i can keep going like this. it's just...so much.",,True,depression,0.9139668345451355,agree
depression_0021,depression,21,"{'persona': 'a night-shift worker', 'trigger': 'moving to a new place', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'long'}","okay so like seriously i don't even know where to start. this move was supposed to be… good right? fresh start you know? new city new job everything. but it’s just… gray. really gray. i’m working the night shift again which is already awful but now i’m sleeping during the day and it’s like my brain just… refuses. it's like my body is telling me to rest but my head is screaming at me to do something anything. i unpacked the boxes yesterday it took like ten hours and now i just stare at them. they’re all neatly organized and it’s supposed to be comforting but it just makes me feel like i’m building a really expensive cage.

i keep expecting things to be… brighter. i downloaded a bunch of apps for exploring the city and i haven't opened any of them. i tried making coffee this morning and burnt it. burnt it like, really badly. i just sat there staring at the smoke for like five minutes. i don't even remember what i was thinking about. i feel so detached from everything. my roommate is nice she brought me cookies and asked if i was okay but i just mumbled something about being tired. i don't want to talk about it. honestly i don't even know *what* to say. i just feel... heavy. like i'm wading through mud. and i keep thinking about how everyone else seems to be having a good time, you know? going out, meeting people, laughing. and i'm just... here. sitting. watching the rain. it’s stupid i know but it’s just... a lot. i guess. i just wish it would stop feeling like this.",,True,depression,0.9291691184043884,agree
depression_0022,depression,22,"{'persona': 'a middle-aged caregiver', 'trigger': 'family conflict', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'medium'}","Ugh, just… everything feels so heavy today. It’s just… the kids are fighting again, and honestly, I don't even know why. They just yell and scream, and it’s exhausting. My husband keeps saying I need to just let them work it out, but I feel like I’m the only one holding things together. I try to be patient, I really do, but sometimes I just want to scream too. I feel like a failure, you know? Like I’m letting everyone down. I just… idk. Maybe I should just stay in bed. It would be so easy. It's not that I *want* to do anything, it’s just… this constant low hum of just feeling…blah.  I just wish things could be easier.  Maybe tomorrow will be better.  Probably not, though.",,True,stress,0.9185823798179626,disagree
depression_0023,depression,23,"{'persona': 'a night-shift worker', 'trigger': 'loneliness and isolation', 'register': 'short and blunt', 'length': 'short'}","another night, another shift. everyone's asleep. just me and the fluorescent lights. it’s getting harder to even care about anything, you know? like a gray filter over everything. wish i could just turn it off.",,True,depression,0.9791738390922546,agree
depression_0024,depression,24,"{'persona': 'a university student in exam season', 'trigger': 'family conflict', 'register': 'long and rambling with run-on sentences', 'length': 'short'}","Ugh, this exam season is just… a blur, honestly. Everything feels gray and pointless, like I’m just going through the motions, you know? And my mom keeps nagging about my grades, like I’m not already stressed enough, and my brother just doesn’t get it at all, it's just… so much.",,True,stress,0.9932258725166321,disagree
depression_0025,depression,25,"{'persona': 'a person living alone in a new city', 'trigger': 'money problems', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'short'}","just moved here everything is expensive and i haven’t gotten a decent job yet. staring at my bank account again feels like a punch to the gut. i just want to curl up and not do anything, honestly. it's just... a lot.",,True,stress,0.9868029356002808,disagree
depression_0026,depression,26,"{'persona': 'a university student in exam season', 'trigger': 'no single clear trigger', 'register': 'short and blunt', 'length': 'medium'}","Just… everything feels heavy. Like wading through mud. Exam season is brutal, obviously, but it’s not just the stress. It’s… nothing, really. I don’t even know *why* I feel this way. Just…tired. All the time. I used to enjoy writing, you know? Essays, creative stuff. Now, even thinking about it makes my chest ache. My roommate keeps asking if I’m okay, and I just say “fine,” which is a lie. A big, stupid lie. I just want to curl up and disappear. Everyone else seems to be doing okay, crushing it with their studying. I’m just… stuck. This isn't getting any better and I don't know how to fix it.",,True,stress,0.9200891256332397,disagree
depression_0027,depression,27,"{'persona': 'a high-school student', 'trigger': 'a relationship breakup', 'register': 'short and blunt', 'length': 'medium'}","Ugh. Just… ugh. Everything feels gray lately. Like someone turned the saturation down on the whole world. He said it was me, obviously. Said I was “too much,” “too intense.” Whatever. It doesn’t matter. It *really* doesn’t. I keep replaying everything in my head, trying to figure out where I messed up, but there’s nothing to figure out. It just… happened. And now I’m just… here. Walking around like a ghost. I don't even want to go to school tomorrow. Or practice guitar. Or talk to anyone. Just… existing. It’s exhausting. I just want him to disappear, like he did. Seriously considering just not showing up. Not really *trying* anymore. Just… not.",,True,depression,0.9816297292709351,agree
depression_0028,depression,28,"{'persona': 'someone recently unemployed', 'trigger': 'no single clear trigger', 'register': 'short and blunt', 'length': 'short'}","Just... everything feels pointless now. Used to have a job, a routine, a *thing*. Now it’s just gray. Like, really gray. Don’t even want to get out of bed. It's just... heavy.",,True,depression,0.989532470703125,agree
depression_0029,depression,29,"{'persona': 'a young professional', 'trigger': 'a relationship breakup', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'medium'}","ugh just… everything feels gray lately. it’s like the color drained out of everything after he left. i keep replaying things in my head, stupid little arguments, things i should have said, things i didn’t. it’s exhausting. i haven’t really eaten anything decent in days just grabbing crackers and coffee. my apartment feels so empty now, like a stage set after the show is over. i used to look forward to friday nights, now it just feels like another reminder that he’s not here. i don’t even know what to do with myself. i just… exist. honestly i don’t even really want to do anything. it’s just… a lot. i’m trying to keep busy at work but it’s all a blur. i just want to go back to how things were, i know that’s stupid but i can’t help it.",,True,depression,0.9875547885894775,agree
depression_0030,depression,30,"{'persona': 'a recently divorced person', 'trigger': 'social situations', 'register': 'hesitant, lots of qualifiers like ""idk"" and ""maybe""', 'length': 'long'}","Okay, so like, I don't even know where to start. It’s just…everything feels so loud, you know? Like, I went to Sarah’s birthday dinner last night and it was, I don’t know, a *lot*. Everyone was laughing, talking about their jobs, their vacations, their…lives. And I just…sort of existed. I managed a few ‘that’s nice’ and ‘good for you’s’ but it felt so fake, like I was watching a movie of someone else’s life. Honestly, I think I just stared at my salad the whole time. I tried to make small talk with Mark – he’s always so cheerful – and I just ended up rambling about the weather. The weather! Seriously? I felt so awkward. Like, everyone else knew what was going on, they had their people, their routines. I just…have silence. A lot of silence.

And it's not just dinners. Like, even just going to the grocery store is hard. People are chatting in line, and I just want to disappear. I saw a couple holding hands and it just…hurt, I guess? It’s stupid, right? It’s not *wrong* to want to hold someone’s hand, but it just reminds me of…everything. I don’t even know why I’m telling you this. I just needed to say it out loud, I think. Maybe if I write it down, it’ll feel less…heavy. I just wish I could be normal again, you know? Like, just be able to go out and not feel like I'm failing at being a person. idk. Maybe that's too much to ask. I just feel so…disconnected. Like a ghost in my own life.  It’s just…ugh.",,True,anxiety,0.9224600791931152,disagree
depression_0031,depression,31,"{'persona': 'a young professional', 'trigger': 'loneliness and isolation', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'short'}","just… staring at my laptop screen again. it’s quiet here, too quiet. everyone’s busy, i guess. doesn’t feel like i’m part of anything anymore. just… existing. wish i could just turn off the lights and not think about it.",,True,depression,0.9770349264144897,agree
depression_0032,depression,32,"{'persona': 'a person living alone in a new city', 'trigger': 'an anniversary of a hard event', 'register': 'short and blunt', 'length': 'short'}","Another year. Feels like a lifetime ago, but it’s still… here. Just… grey. Everything’s grey. I don’t even feel like eating. Just staring at the rain.",,True,depression,0.9911150932312012,agree
depression_0033,depression,33,"{'persona': 'a person living alone in a new city', 'trigger': 'an anniversary of a hard event', 'register': 'short and blunt', 'length': 'long'}","it's the anniversary. feels like yesterday and a lifetime ago all at the same time. i moved here six months ago, trying to outrun everything, but it just… follows me. this city’s huge and grey and i feel smaller than ever. everything just feels… muted. like someone turned the color down really low. i keep thinking about him. not like remembering good times, just… existing. like a dull ache that won't go away. i made pasta tonight. didn’t even really eat much. just sort of pushed it around the plate. it tasted like nothing. i keep staring out the window at the rain, and it just makes me feel… wetter. not just physically, but inside. it’s stupid, i know. everyone says “time heals all wounds” but it’s not like a wound that just closes up. it’s more like a hole that’s just… there. and you’re just living around it. i don’t even know why i’m writing this. probably just to prove to myself i’m still… something. i just wish i could forget. honestly, i wish i could just wake up and it hadn't happened. but i can't. and it just keeps getting worse. just… worse. i don’t want to do anything anymore. just… stay here. in this grey.",,True,depression,0.9927530288696289,agree
depression_0034,depression,34,"{'persona': 'a middle-aged caregiver', 'trigger': 'a health scare', 'register': 'lowercase, hurried, minimal punctuation', 'length': 'long'}","ugh honestly i don’t even know where to start. it’s just… everything feels so heavy lately. it started with grandpa’s fall, you know? tripped on the rug, nothing major they said but he’s been so confused since and it’s just… draining. i’m his primary caregiver now, my sister works too much and my parents are… well, they’re gone. so it’s just me. and he needs so much help with everything. getting him to eat, making sure he takes his meds, just keeping him company. i try to be cheerful, you know? tell him stories, play cards, but it just feels like i’m shouting into a void sometimes.

and then this morning the doctor called. something with his heart. they said they need to run more tests. more scans. more appointments. it’s a whole thing. i felt this… this wave just wash over me. not panic exactly, but just… emptiness. like the energy just completely drained out of me. i just sat on the sofa and stared at the wall for like an hour. i didn’t even make coffee. i just… felt like i couldn’t.

i keep telling myself it’s the stress, it’s the worry, it’s just the newness of everything. but it’s more than that, isn’t it? it’s like a dull ache that’s just… always there. like i'm wading through mud. i just want a quiet afternoon, you know? just to breathe. to not feel like i’m constantly holding everything together. it’s exhausting. and i feel so incredibly alone. i just wish things could be simpler. maybe easier.  i don’t even know what i’m trying to say. it’s just… a lot.",,True,depression,0.9033283591270447,agree
depression_0035,depression,35,"{'persona': 'someone recently unemployed', 'trigger': 'an upcoming deadline or exam', 'register': 'short and blunt', 'length': 'medium'}","Seriously, what’s the point anymore? Lost my job last month, which was bad enough, but now this exam is looming. Like, a *huge* exam. I keep staring at the syllabus and it just…blurs. I haven't slept properly in days. My roommate keeps asking if I'm okay, but what does she even know? She's got her life, her job. It’s just…everything feels gray. I keep telling myself to just focus, study, do *something*, but I can't even manage to get out of bed some days. Feels like I'm just existing, not living. Just…waiting for it all to end, I guess. It's stupid to feel this way, right? It just is.",,True,stress,0.9848295450210571,disagree
depression_0036,depression,36,"{'persona': 'someone recently unemployed', 'trigger': 'money problems', 'register': 'short and blunt', 'length': 'long'}","Just... ugh. Another day. Feels like wading through mud. Seriously, I can’t even bring myself to look at my bank account. It’s just a big, red, flashing warning sign. I keep telling myself to budget, to cut back, but it’s like my brain is just… numb. Everything feels pointless. Like, what’s the point of doing anything if I’m just going to end up broke and stressed? I had a job, a decent job, and now… nothing. Just this gaping hole where my paycheck used to be.

My mom keeps calling, asking if I’m eating. Like I don't know that. It’s not that I *don’t* want to eat, it’s that I don’t have the energy. Or the motivation. It’s exhausting just… existing. I tried to apply for a few things online, but honestly, reading through those job descriptions just makes me feel worse. It’s like everyone else is just… capable. Like they know what they’re doing. I just feel so behind, so lost. 

I keep replaying everything in my head, wondering if I could have done something differently. Maybe if I’d taken that extra shift, or asked for a raise… but it doesn’t matter now, does it? It's all just gone. I just want to curl up in a ball and disappear.  I keep thinking about bills, like they’re breathing down my neck.  It's just... heavy. Really, really heavy. I just don’t know how to make it stop.",,True,depression,0.9939976930618286,agree
depression_0037,depression,37,"{'persona': 'a middle-aged caregiver', 'trigger': 'loneliness and isolation', 'register': 'long and rambling with run-on sentences', 'length': 'short'}","Just…sitting here staring at the rain again, you know? It's always raining lately, feels like it’s just watching me. Everyone’s out doing things, laughing, and I just… I don't even want to get up, honestly. It’s just so quiet in this house, even with him, and I feel so utterly alone, like a ghost, I guess.",,True,depression,0.9812398552894592,agree
